"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Class"
-118.44,279400,642,29,2685,"A",599,1085,32.763,34.17,3
-118.43,379700,467,34,2622,"A",476,1233,40.474,34.16,3
-118.44,328500,642,35,3080,"A",623,1362,41.218,34.16,3
-118.44,337500,322,33,1616,"A",311,580,40.391,34.16,3
-118.45,272600,1358,22,4982,"A",1220,2237,37.105,34.16,2
-118.45,277300,527,21,2152,"A",470,996,32.386,34.17,3
-118.45,261300,687,33,3100,"A",658,1388,43.333,34.17,3
-118.46,309300,675,24,2814,"A",620,1463,41.875,34.17,3
-118.46,273700,1737,22,6707,"A",1610,2620,31.478,34.17,2
-118.45,314800,500,33,2544,"A",492,1035,4.475,34.16,3
-118.46,280400,622,28,2795,"A",545,1173,44.423,34.16,3
-118.46,299100,647,26,2548,"A",540,1098,43.839,34.16,3
-118.54,227100,1826,22,6064,"A",1697,4876,2.875,34.21,2
-118.54,199200,566,32,2593,"A",547,1596,39.886,34.21,3
-118.54,224100,300,35,1664,"A",309,1000,46.731,34.22,3
-118.54,201600,349,37,1600,"A",366,1012,41.597,34.2,3
-118.54,203700,453,33,2205,"A",419,1242,41.319,34.19,3
-118.51,222100,523,36,2794,"A",472,1334,43.462,34.22,3
-118.5,236100,229,36,1254,"A",245,629,49.643,34.21,3
-118.5,215900,310,36,1656,"A",308,817,55.675,34.21,3
-118.51,209200,387,36,1952,"A",392,1156,4.185,34.22,3
-118.51,223600,421,36,2396,"A",398,1064,4.7,34.21,3
-118.51,213200,285,36,1493,"A",272,766,48.646,34.22,3
-118.52,195400,222,35,1275,"A",226,959,50.282,34.22,3
-118.52,203300,272,35,1620,"A",248,1052,55.209,34.22,3
-118.52,206700,424,36,2394,"A",427,1490,43.261,34.21,3
-118.52,211000,299,34,1663,"A",282,762,51.265,34.21,3
-118.53,199800,849,29,4101,"A",867,2630,46.607,34.22,3
-118.53,213200,796,18,3124,"A",725,1855,29.389,34.21,3
-118.55,246400,490,35,2592,"A",434,1427,50.623,34.21,3
-118.56,205100,329,35,1843,"A",317,1041,44.271,34.22,3
-118.56,196800,242,36,1286,"A",248,788,35.333,34.21,3
-118.56,197000,294,34,1599,"A",306,819,43.194,34.22,3
-118.55,208700,838,33,3910,"A",810,2097,38.247,34.21,3
-118.56,189800,1849,13,8327,"A",1773,4126,37.313,34.21,2
-118.52,199800,594,35,2891,"A",581,1757,43.571,34.2,3
-118.53,205300,818,33,3270,"A",763,2118,3.225,34.2,3
-118.5,200300,332,35,1668,"A",311,807,45.125,34.21,3
-118.51,209000,308,35,1614,"A",330,850,41.806,34.2,3
-118.51,188400,434,37,2066,"A",414,1031,40.924,34.2,3
-118.52,193700,287,36,1328,"A",273,823,45.648,34.21,3
-118.5,203800,322,42,1558,"A",334,884,22.304,34.2,3
-118.51,262500,479,33,2327,"A",472,1166,42.344,34.2,3
-118.51,227500,581,34,2871,"A",535,1350,37.049,34.2,3
-118.51,229200,418,35,2537,"A",421,1161,53.028,34.19,3
-118.51,221100,409,38,2182,"A",379,1141,42.865,34.19,3
-118.5,229100,933,18,4249,"A",909,2047,41.304,34.2,3
-118.5,228300,490,35,2720,"A",445,1158,50.796,34.19,3
-118.5,224700,509,26,2156,"A",470,1142,4,34.19,3
-118.52,195000,1304,19,4315,"A",1222,2490,26.437,34.2,2
-118.52,207200,346,37,1795,"A",354,1082,49.102,34.2,3
-118.53,191100,662,26,2221,"A",603,1998,28.701,34.2,3
-118.55,179800,651,21,2549,"A",628,1624,36.905,34.2,3
-118.55,211800,420,31,1963,"A",415,1494,35.313,34.2,3
-118.52,203900,170,42,881,"A",163,464,29.511,34.19,3
-118.52,206900,275,37,1560,"A",284,763,38.516,34.19,3
-118.52,212100,347,37,1892,"A",343,1039,48.295,34.19,3
-118.53,192300,692,32,2618,"A",633,1961,2.625,34.19,3
-118.52,245400,388,34,2307,"A",427,1168,42.143,34.18,3
-118.53,240300,885,26,4175,"A",778,2118,42.083,34.18,3
-118.56,190900,308,36,1544,"A",286,891,4.175,34.2,3
-118.56,201400,144,35,782,"A",140,425,54.548,34.19,3
-118.56,183600,242,34,1237,"A",221,671,39.615,34.19,3
-118.56,235100,561,34,2579,"A",517,1237,4.433,34.19,3
-118.56,251000,224,36,1366,"A",270,719,48.264,34.18,3
-118.54,239200,790,22,3380,"A",737,2199,25.739,34.19,3
-118.54,240300,457,25,1938,"A",425,1280,39.632,34.18,3
-118.55,222500,170,36,978,"A",192,475,4.675,34.19,3
-118.55,223800,370,31,1856,"A",360,990,43.654,34.19,3
-118.58,217700,696,24,2642,"A",633,1649,30.187,34.21,3
-118.59,178800,669,26,2335,"A",645,1986,29.974,34.21,3
-118.59,201900,185,18,847,"A",178,733,52.149,34.2,3
-118.58,220900,252,37,1389,"A",249,826,5.015,34.2,3
-118.57,258400,606,27,2795,"A",586,1702,37.798,34.22,3
-118.57,270500,793,23,4891,"A",765,2447,58.798,34.21,3
-118.57,255200,753,17,3262,"A",708,1879,41.359,34.22,3
-118.58,299300,1317,13,6227,"A",1226,3739,40.313,34.21,2
-118.58,228200,441,35,2560,"A",468,1428,56.345,34.22,3
-118.58,250900,353,27,2209,"A",344,1034,47.125,34.21,3
-118.59,227700,320,34,1943,"A",305,895,50.462,34.21,3
-118.59,225400,521,34,2389,"A",514,1560,48.333,34.21,3
-118.6,227500,2560,21,9512,"A",2387,7282,28.039,34.21,2
-118.61,251500,557,34,3494,"A",576,1861,56.407,34.21,3
-118.62,241300,275,33,1636,"A",289,866,56.356,34.22,3
-118.62,258600,517,26,3234,"A",513,1597,61.074,34.21,3
-118.62,232900,471,34,2633,"A",428,1313,40.909,34.22,3
-118.61,180500,228,41,1058,"A",245,778,33.534,34.21,3
-118.61,160900,467,16,1718,"A",475,896,36.296,34.2,3
-118.61,227100,431,33,2609,"A",406,1208,54.527,34.21,3
-118.62,235800,542,23,3098,"A",492,1486,57.613,34.2,3
-118.63,244800,647,31,3952,"A",588,1762,55.709,34.21,3
-118.64,390000,574,16,4312,"A",574,1902,84.438,34.22,3
-118.65,500001,665,5,5429,"A",687,2315,96.465,34.21,3
-118.65,338400,1084,23,7480,"A",1058,3037,69.223,34.2,2
-118.62,234900,553,32,3233,"A",545,1678,50.025,34.2,3
-118.63,336100,1045,19,7411,"A",950,2814,67.785,34.2,2
-118.59,183500,868,17,2737,"A",785,2924,25.797,34.21,3
-118.6,150000,941,10,2869,"A",829,2162,32.297,34.2,3
-118.6,182300,857,19,2581,"A",784,2004,26.159,34.21,3
-118.56,221000,362,35,1770,"A",355,1083,50.483,34.2,3
-118.57,190400,167,36,878,"A",179,499,41.181,34.21,3
-118.57,208000,1869,18,7157,"A",1699,4642,31.818,34.2,2
-118.58,223700,744,21,2979,"A",692,1824,3.5,34.2,3
-118.56,215600,441,36,2600,"A",426,1246,41.111,34.19,3
-118.57,201500,469,36,2559,"A",445,1358,45.568,34.2,3
-118.57,209200,311,33,1759,"A",315,943,5.223,34.2,3
-118.58,220200,267,35,1558,"A",249,793,51.463,34.2,3
-118.58,221300,228,35,1323,"A",216,756,4.233,34.2,3
-118.56,266700,372,34,2185,"A",347,986,48.125,34.19,3
-118.58,224900,399,35,2329,"A",336,966,38.839,34.19,3
-118.58,222800,1071,27,4286,"A",1033,2863,33.125,34.19,2
-118.58,187500,1079,15,3061,"A",1078,2173,2.85,34.19,3
-118.58,340500,142,28,908,"A",143,368,56.159,34.18,3
-118.62,244800,402,29,2421,"A",388,1120,50.309,34.2,3
-118.62,333100,468,25,3124,"A",439,1241,64.044,34.18,3
-118.62,267400,307,35,1934,"A",315,905,55.101,34.19,3
-118.61,245800,284,29,1673,"A",270,794,55.191,34.2,3
-118.61,246400,749,28,3824,"A",701,1790,41.154,34.19,3
-118.61,210100,127,34,703,"A",127,369,43.125,34.19,3
-118.6,213900,4183,16,14912,"A",3302,5105,28.312,34.19,2
-118.63,259600,591,32,3568,"A",563,1741,51.529,34.19,3
-118.63,433000,242,32,1646,"A",233,697,66.689,34.18,3
-118.64,245600,373,30,2399,"A",377,1062,60.094,34.19,3
-118.64,248400,494,33,3017,"A",470,1423,56.163,34.19,3
-118.64,263400,623,33,3808,"A",615,1784,51.641,34.18,3
-118.64,247300,571,28,3274,"A",521,1424,44.167,34.19,3
-118.65,240300,339,27,1793,"A",326,1016,4.925,34.18,3
-118.65,243000,511,27,2772,"A",497,1346,52.016,34.19,3
-118.66,374900,1031,23,7544,"A",1043,3221,7.642,34.19,2
-118.63,338200,787,33,4769,"A",743,2019,55.798,34.17,3
-118.64,409000,903,26,6767,"A",883,2574,77.846,34.17,2
-118.57,439800,441,36,2981,"A",413,1243,65.304,34.18,3
-118.57,327300,318,35,2072,"A",342,908,60.928,34.17,3
-118.58,334900,574,29,3393,"A",587,1471,62.064,34.17,3
-118.59,271300,2691,7,11853,"A",2447,4404,42.009,34.18,2
-118.61,328900,1345,19,5944,"A",1250,2372,38.819,34.17,2
-118.62,262800,355,32,1491,"A",296,756,30.404,34.17,3
-118.62,308300,538,34,3268,"A",519,1463,68.482,34.17,3
-118.63,389700,760,33,5252,"A",730,2041,67.977,34.18,3
-118.65,367600,656,26,4607,"A",643,1769,74.918,34.18,3
-118.66,419000,857,25,6612,"A",843,2519,83.912,34.18,2
-118.61,278500,362,31,1689,"A",360,705,4,34.17,3
-118.61,319100,815,32,4491,"A",749,1696,49.102,34.15,3
-118.61,367400,647,29,4364,"A",624,1550,68.107,34.16,3
-118.63,347700,455,33,2896,"A",411,1116,60.192,34.16,3
-118.63,392700,487,30,3346,"A",495,1296,7.457,34.16,3
-118.62,409900,791,26,5661,"A",780,2493,79.814,34.15,3
-118.57,500001,383,31,1950,"A",357,870,31.875,34.17,3
-118.58,500001,1082,18,6476,"A",958,2413,56.327,34.17,2
-118.59,296000,359,36,1887,"A",329,761,54.847,34.17,3
-118.6,313100,584,37,3441,"A",544,1283,41.656,34.16,3
-118.6,338500,667,32,3999,"A",631,1628,60.794,34.16,3
-118.57,500001,706,22,5791,"A",673,2059,109.201,34.15,3
-118.58,450700,547,21,3856,"A",535,1422,84.196,34.15,3
-118.59,369700,330,29,2023,"A",304,747,67.694,34.15,3
-118.6,361900,744,28,4570,"A",695,1693,6.14,34.15,3
-118.59,483100,155,19,1303,"A",145,450,105.511,34.14,3
-118.49,311700,674,31,3073,"A",684,1486,48.984,34.18,3
-118.51,295300,365,37,1893,"A",324,911,48.036,34.18,3
-118.51,219000,834,31,3252,"A",760,1411,31.885,34.17,3
-118.52,213100,380,43,1700,"A",349,930,3.675,34.18,3
-118.52,216000,438,46,2082,"A",393,1047,36.534,34.18,3
-118.52,221800,410,42,1611,"A",386,879,31.923,34.18,3
-118.53,243800,1412,18,6430,"A",1348,2897,3.855,34.17,2
-118.54,315900,174,11,1080,"A",160,386,61.274,34.17,3
-118.55,311000,529,32,3011,"A",525,1287,50.605,34.18,3
-118.56,457300,291,39,1819,"A",278,770,54.088,34.18,3
-118.54,174500,1994,17,7214,"A",1823,4100,30.943,34.18,2
-118.53,189300,1976,16,7194,"A",1894,3687,31.887,34.18,2
-118.54,443600,433,34,2458,"A",373,1034,56.738,34.17,3
-118.54,425000,891,25,3352,"A",860,1815,28.528,34.17,3
-118.55,500001,297,36,2127,"A",274,761,78.392,34.17,3
-118.56,500001,391,35,2987,"A",387,1244,71.322,34.17,3
-118.52,259600,4457,20,17377,"A",4204,7450,32.154,34.17,2
-118.52,335400,478,39,2693,"A",435,1219,5.17,34.16,3
-118.53,290600,762,32,3554,"A",750,1623,36.141,34.16,3
-118.51,500001,1995,23,11154,"A",1809,4076,54.609,34.16,2
-118.48,500001,309,32,2108,"A",274,769,87.172,34.16,3
-118.49,500001,488,37,3333,"A",485,1171,64.958,34.16,3
-118.5,424000,523,34,3547,"A",500,1187,7.139,34.16,3
-118.5,500001,387,33,3104,"A",376,1111,134.196,34.15,3
-118.49,500001,360,33,2829,"A",363,1010,103.587,34.15,3
-118.49,500001,441,28,3539,"A",421,1190,106.796,34.14,3
-118.51,500001,904,28,6748,"A",876,2431,128.879,34.14,2
-118.53,500001,906,28,6920,"A",860,2515,92.189,34.14,2
-118.54,500001,1295,26,10111,"A",1257,3599,102.292,34.15,2
-118.56,500001,1189,23,9657,"A",1162,3585,104.399,34.14,2
-118.43,295800,1706,28,6270,"A",1497,2549,32.241,34.15,2
-118.43,467600,214,42,1293,"A",217,459,7.672,34.15,3
-118.43,447400,667,26,2900,"A",590,1090,37.125,34.15,3
-118.43,360600,425,31,1856,"A",426,795,28.448,34.15,3
-118.44,382500,1457,29,5474,"A",1326,2352,3.415,34.15,2
-118.44,500001,251,44,1778,"A",251,641,100.549,34.15,3
-118.44,359100,1076,15,4420,"A",1016,1669,46.375,34.15,3
-118.44,301700,286,37,1335,"A",279,539,32.813,34.15,3
-118.44,304500,337,38,1387,"A",343,713,29.352,34.15,3
-118.45,318300,2038,22,7828,"A",1922,3303,36.171,34.16,2
-118.45,332600,260,10,1091,"A",266,517,41.727,34.15,3
-118.45,478400,799,20,3876,"A",753,1334,45.656,34.15,3
-118.46,265400,300,38,1495,"A",280,598,34.698,34.16,3
-118.46,334900,1200,16,4590,"A",1139,2195,38.273,34.16,2
-118.47,457300,1473,7,6306,"A",1299,2381,4.642,34.15,2
-118.47,392500,740,30,3823,"A",612,1449,4.6,34.16,3
-118.47,500001,117,43,804,"A",110,267,82.269,34.15,3
-118.48,495500,429,31,2536,"A",424,990,54.591,34.15,3
-118.48,500001,536,30,3507,"A",525,1427,67.082,34.16,3
-118.48,500001,1143,31,9320,"A",1109,2980,103.599,34.14,2
-118.46,500001,771,34,5264,"A",753,1738,88.115,34.14,3
-118.47,500001,420,36,2873,"A",379,850,8.153,34.14,3
-118.47,500001,610,34,3646,"A",607,1390,7.629,34.14,3
-118.43,500001,239,44,1693,"A",216,498,109.237,34.14,3
-118.43,500001,695,37,4400,"A",666,1521,82.954,34.13,3
-118.45,490800,274,33,1741,"A",267,588,79.625,34.14,3
-118.35,500001,238,52,1680,"A",211,493,9.042,34.15,3
-118.36,500001,698,41,3545,"A",651,1221,4.3,34.15,3
-118.36,366100,921,34,3659,"A",835,1338,36.202,34.15,3
-118.37,263100,1319,23,4604,"A",1227,2391,31.373,34.15,2
-118.37,376100,617,29,2630,"A",573,1071,33.669,34.15,3
-118.38,320600,546,42,2358,"A",523,1065,31.289,34.16,3
-118.38,365900,619,36,2933,"A",579,1115,43.036,34.15,3
-118.39,394400,650,29,3110,"A",642,1212,42.031,34.15,3
-118.39,425000,181,29,917,"A",183,379,34.612,34.15,3
-118.39,256300,1062,20,4084,"A",987,1637,32.388,34.16,3
-118.4,369100,909,31,3881,"A",846,1535,30.398,34.15,3
-118.41,425900,868,33,4032,"A",869,1695,43.468,34.15,3
-118.42,371400,131,48,680,"A",126,268,4.615,34.15,3
-118.42,372300,420,18,1880,"A",333,681,43.214,34.15,3
-118.42,355900,430,31,1861,"A",360,736,52.853,34.15,3
-118.42,341700,70,17,277,"A",59,119,40.208,34.16,3
-118.42,375000,9,46,54,"A",6,20,0.536,34.16,3
-118.4,380400,500,41,2394,"A",417,837,43.889,34.15,3
-118.4,374500,510,44,2515,"A",484,967,50.754,34.15,3
-118.41,364700,866,24,3891,"A",830,1568,41.656,34.15,3
-118.41,424000,259,46,1628,"A",258,500,6.083,34.15,3
-118.36,295200,317,30,1376,"A",320,629,36.823,34.14,3
-118.37,197900,1560,8,4382,"A",1411,2138,35.714,34.14,2
-118.37,367700,1161,21,4670,"A",1094,1914,37.986,34.14,2
-118.38,386700,225,42,1253,"A",224,492,77.112,34.14,3
-118.39,309200,1034,19,5076,"A",960,2021,55.683,34.14,3
-118.39,373500,713,36,2696,"A",659,905,31.146,34.15,3
-118.35,385900,278,39,1610,"A",278,511,43.333,34.13,3
-118.34,409600,679,41,3257,"A",638,1237,42.415,34.12,3
-118.36,495600,1180,36,6871,"A",1130,2216,80.499,34.13,2
-118.37,396400,512,23,1883,"A",478,774,35.096,34.14,3
-118.37,500001,627,28,4287,"A",615,1498,85.677,34.13,3
-118.39,500001,781,34,4624,"A",719,1572,65.533,34.14,3
-118.38,483800,354,40,1965,"A",357,666,60.876,34.14,3
-118.4,500001,1156,32,8262,"A",1125,2712,105.575,34.13,2
-118.4,399300,281,52,1695,"A",264,595,60.678,34.14,3
-118.4,360700,89,45,417,"A",88,187,51.377,34.14,3
-118.41,497600,143,33,778,"A",130,258,5.738,34.14,3
-118.42,500001,892,27,3990,"A",800,1417,40.439,34.14,3
-118.42,500001,518,38,3830,"A",516,1292,127.823,34.13,3
-118.22,274600,406,52,2298,"A",387,1203,55.291,34.14,3
-118.22,247700,271,52,1388,"A",239,735,37.404,34.14,3
-118.2,293900,646,52,3800,"A",620,1842,55.524,34.14,3
-118.19,257900,488,46,2387,"A",456,1181,36.058,34.14,3
-118.19,291500,300,38,1826,"A",297,793,52.962,34.14,3
-118.23,175000,89,39,277,"A",91,182,23.958,34.14,3
-118.22,258100,708,50,3657,"A",644,1725,55.456,34.14,3
-118.22,272400,526,35,2983,"A",543,1614,57.794,34.13,3
-118.2,204200,466,52,2090,"A",390,1219,40.909,34.14,3
-118.21,186500,407,44,1681,"A",387,1105,32.222,34.14,3
-118.21,189800,628,25,1908,"A",588,1412,22.267,34.14,3
-118.2,217000,378,51,1941,"A",371,1012,39.375,34.14,3
-118.19,209200,523,47,2525,"A",498,1514,43.359,34.14,3
-118.19,180400,458,52,2012,"A",434,1314,3.925,34.13,3
-118.2,193600,459,52,2035,"A",438,2589,35.349,34.13,3
-118.21,214200,611,52,2465,"A",570,1433,3.25,34.13,3
-118.22,173800,420,47,1585,"A",366,949,27.098,34.13,3
-118.22,178100,174,52,791,"A",162,501,33.542,34.13,3
-118.18,182100,475,52,2228,"A",452,1311,35.341,34.13,3
-118.18,165100,311,52,1081,"A",283,904,19.219,34.12,3
-118.18,167900,488,45,2397,"A",471,1569,4.21,34.12,3
-118.17,169200,672,35,2568,"A",605,1696,29.154,34.12,3
-118.18,173400,737,29,2640,"A",655,1795,2.369,34.12,3
-118.17,232000,720,30,3376,"A",725,1990,37.813,34.12,3
-118.19,198000,302,50,1309,"A",293,883,31.287,34.13,3
-118.19,162500,132,52,679,"A",163,483,42.344,34.12,3
-118.19,146400,682,41,2591,"A",583,2366,23.071,34.12,3
-118.19,170600,324,44,1219,"A",282,1036,40.417,34.12,3
-118.19,172100,720,36,2833,"A",709,2148,27.012,34.12,3
-118.2,196400,824,30,3369,"A",795,2032,40.052,34.13,3
-118.2,173600,588,50,2929,"A",574,1931,33.438,34.13,3
-118.2,167600,426,52,1580,"A",406,1462,33.326,34.12,3
-118.2,162000,503,41,1908,"A",453,1557,29.194,34.12,3
-118.21,173900,360,52,1590,"A",321,1127,34.625,34.12,3
-118.21,175800,514,41,1904,"A",498,1666,36.845,34.12,3
-118.21,190000,389,52,1301,"A",361,1189,25.139,34.12,3
-118.2,171300,173,52,678,"A",186,791,40.625,34.11,3
-118.2,162900,1068,46,3659,"A",993,4153,25.211,34.11,2
-118.2,156400,525,52,1901,"A",480,1856,3,34.11,3
-118.2,155600,398,44,1565,"A",407,1500,28.125,34.12,3
-118.19,176900,820,46,3387,"A",813,2833,2.987,34.12,3
-118.19,150000,348,40,1266,"A",315,1032,21.667,34.11,3
-118.19,167700,749,35,2524,"A",679,2487,24.932,34.12,3
-118.18,183800,391,33,1523,"A",298,753,26.591,34.11,3
-118.18,152200,398,44,1346,"A",344,1204,23.984,34.11,3
-118.19,169300,309,38,1158,"A",322,1051,2.286,34.11,3
-118.19,143800,457,26,1638,"A",437,1155,34.227,34.11,3
-118.19,153900,379,42,1577,"A",378,1317,32.121,34.1,3
-118.2,185700,534,36,1441,"A",500,1809,21.793,34.11,3
-118.2,166300,611,37,2040,"A",545,1698,19.355,34.11,3
-118.2,154500,1197,30,3643,"A",1163,4336,2.07,34.1,2
-118.21,228200,499,32,2759,"A",533,1661,43.812,34.11,3
-118.21,218300,316,40,1684,"A",330,795,52.723,34.1,3
-118.21,186800,1271,47,5077,"A",1106,3348,30.377,34.1,2
-118.22,252100,788,35,4003,"A",764,2785,41.213,34.1,3
-118.23,143800,249,38,1051,"A",229,799,2.712,34.1,3
-118.23,152900,587,46,2483,"A",553,2121,22.788,34.1,3
-118.21,241700,533,36,2000,"A",535,1234,37.437,34.1,3
-118.21,148200,412,34,1660,"A",382,1678,27.708,34.09,3
-118.22,196600,386,33,1903,"A",340,1187,40.469,34.1,3
-118.23,157000,379,41,1353,"A",416,1536,21.687,34.1,3
-118.22,149700,488,42,1706,"A",447,1941,25.213,34.09,3
-118.22,138900,415,36,1427,"A",410,1835,2.48,34.09,3
-118.22,165000,275,45,1072,"A",243,996,28.194,34.09,3
-118.23,181300,201,41,438,"A",161,690,20.476,34.09,3
-118.23,244400,235,47,1162,"A",268,781,46.528,34.13,3
-118.23,212500,166,48,737,"A",131,462,35.893,34.13,3
-118.22,205800,580,40,2749,"A",511,1375,4.825,34.13,3
-118.23,185800,149,34,609,"A",145,407,45.766,34.13,3
-118.23,244500,426,37,1799,"A",417,1088,2.975,34.13,3
-118.22,185400,1025,28,3306,"A",942,2670,30.919,34.12,3
-118.21,170500,439,35,1937,"A",412,1523,35.638,34.12,3
-118.22,220900,529,36,2870,"A",565,1371,52.083,34.11,3
-118.22,240800,242,37,1298,"A",255,750,52.049,34.12,3
-118.23,183800,465,28,1546,"A",408,974,22.843,34.12,3
-118.24,204200,301,41,1213,"A",300,801,31.806,34.12,3
-118.23,221100,491,32,2094,"A",479,1413,45.089,34.12,3
-118.23,223500,191,31,1021,"A",191,495,55.051,34.11,3
-118.23,187100,971,35,4148,"A",892,3220,33.389,34.11,3
-118.25,153100,418,11,1281,"A",330,1584,28.889,34.12,3
-118.24,168800,892,29,2904,"A",765,3320,26.111,34.12,3
-118.24,154200,26,34,80,"A",35,125,0.8907,34.12,3
-118.24,178800,451,50,2141,"A",426,1777,27.679,34.11,3
-118.24,176700,348,39,1148,"A",333,1161,22.167,34.11,3
-118.23,156000,646,33,2612,"A",606,2496,3.133,34.11,3
-118.26,214000,698,45,2839,"A",653,1768,31.306,34.12,3
-118.26,210900,510,47,2183,"A",503,1445,36.667,34.11,3
-118.25,217800,583,43,2230,"A",543,1667,28.667,34.11,3
-118.25,208900,635,43,2222,"A",606,1817,27.466,34.11,3
-118.25,156300,369,39,1415,"A",351,1467,3.015,34.11,3
-118.24,141300,456,42,1525,"A",432,1688,31.691,34.1,3
-118.25,170000,42,52,125,"A",40,99,34.375,34.11,3
-118.25,164300,147,42,598,"A",144,312,2.625,34.1,3
-118.25,277300,956,42,4198,"A",878,1935,37.184,34.1,3
-118.26,270700,402,52,1740,"A",335,749,35.673,34.11,3
-118.27,204500,1211,29,3768,"A",1030,2320,27.685,34.14,3
-118.27,208900,359,47,1375,"A",418,1512,21.071,34.13,3
-118.27,230300,396,46,1613,"A",416,966,29.392,34.13,3
-118.27,276600,539,36,1832,"A",486,934,30.521,34.11,3
-118.27,352600,916,39,3825,"A",746,1378,44.094,34.11,3
-118.28,495600,1156,38,4453,"A",1099,1830,36.181,34.11,3
-118.28,438300,331,45,1607,"A",332,633,31.445,34.11,3
-118.28,500001,312,50,2384,"A",337,836,128.763,34.12,3
-118.26,209100,476,52,1942,"A",477,1375,27.348,34.12,3
-118.26,238200,520,52,2290,"A",485,1278,38.393,34.12,3
-118.27,230600,440,50,2037,"A",417,1089,3.575,34.12,3
-118.29,500001,570,30,2774,"A",580,1076,5.296,34.11,3
-118.29,264300,737,40,2681,"A",669,1144,30.461,34.11,3
-118.29,254200,582,39,2196,"A",538,1165,29.417,34.1,3
-118.29,265500,443,43,1711,"A",429,1190,35.172,34.1,3
-118.29,266700,1125,24,3696,"A",1031,1685,23.789,34.11,3
-118.29,500001,379,49,2850,"A",380,1113,129.591,34.11,3
-118.29,436400,295,48,1448,"A",287,681,32.333,34.11,3
-118.3,391900,675,52,3136,"A",606,1213,35.806,34.11,3
-118.3,283300,1980,37,5305,"A",1874,3895,20.672,34.1,2
-118.3,500001,218,25,1590,"A",206,568,84.389,34.11,3
-118.3,500001,245,52,1954,"A",237,645,69.391,34.11,3
-118.31,433300,303,52,1875,"A",293,735,58.659,34.11,3
-118.31,500001,561,39,3895,"A",536,1271,80.073,34.12,3
-118.31,498700,443,40,2822,"A",414,907,72.692,34.13,3
-118.32,393500,800,52,3410,"A",783,1218,4.15,34.12,3
-118.32,434400,543,42,2462,"A",482,857,40.833,34.11,3
-118.32,435700,1450,33,5135,"A",1292,2404,32.462,34.11,2
-118.32,410700,1579,48,4472,"A",1397,2796,23.974,34.11,2
-118.33,438300,1100,38,3495,"A",994,1939,22.148,34.11,3
-118.33,342900,464,48,1601,"A",461,784,30.642,34.11,3
-118.33,430200,434,37,2330,"A",457,846,82.335,34.11,3
-118.32,500001,273,34,1856,"A",264,540,40.833,34.13,3
-118.33,500001,416,23,1894,"A",392,769,60.352,34.12,3
-118.34,500001,417,45,2375,"A",410,751,66.739,34.13,3
-118.32,500001,1423,23,4574,"A",995,1624,40.965,34.14,2
-118.34,500001,1242,40,5485,"A",1133,2034,36.974,34.11,2
-118.35,364500,1050,26,3977,"A",935,1720,3.358,34.1,3
-118.36,405100,281,52,1295,"A",273,578,2.976,34.1,3
-118.36,500001,247,52,1096,"A",230,423,30.179,34.1,3
-118.35,225000,2793,18,7432,"A",2270,3596,28.036,34.1,2
-118.35,372200,1038,16,2930,"A",980,1648,26.458,34.1,3
-118.35,436400,782,20,2745,"A",739,1161,39.044,34.1,3
-118.35,250000,1301,18,4109,"A",1116,2103,2.325,34.1,2
-118.35,237500,1803,24,5477,"A",1755,2863,1.845,34.1,2
-118.34,468800,348,51,937,"A",333,527,43.571,34.11,3
-118.34,500001,1452,29,3193,"A",1265,2039,18.209,34.1,2
-118.34,325000,791,24,1996,"A",672,1215,15.429,34.1,3
-118.34,232100,752,28,2223,"A",684,1271,25.434,34.1,3
-118.33,187500,2446,30,5293,"A",2127,4123,1.51,34.1,2
-118.33,333300,1646,43,2732,"A",1429,3049,13.157,34.1,2
-118.31,350000,2158,40,4984,"A",2028,4828,16.903,34.1,2
-118.32,450000,716,28,1759,"A",620,1463,17.306,34.1,3
-118.3,340000,2961,35,7517,"A",2769,5899,19.354,34.1,2
-118.3,262500,1715,25,3926,"A",1612,4865,16.112,34.1,2
